Date,Category,BasePrice,Discount,Rating,CompetitorPrice,EffectivePrice,SalesVolume,DayOfWeek,Month,IsWeekend,PriceDiffvsCompetitor,PriceRatio
2024-01-24,Electronics,409.8221145689679,5,4.477510185163518,226.46697598650127,389.3310088405195,38,2,1,0,-162.8640328540182,1.7191513559298193
2024-01-12,Beauty,602.1142689787769,0,3.7755322911953053,275.032695639469,602.1142689787769,5,4,1,0,-327.08157333930785,2.189246146094819
2024-02-19,Home & Kitchen,723.8876659306112,20,2.8196243424836673,203.41623299053592,579.110132744489,5,0,2,0,-375.693899753953,2.846921920786098
2024-02-04,Beauty,910.1943150886906,0,4.34748015789061,129.35967066484574,910.1943150886906,5,6,2,1,-780.8346444238448,7.036152074373217
2024-02-02,Home & Kitchen,1933.7432854613328,5,3.4922199455622973,140.59967640444003,1837.0561211882662,5,4,2,0,-1696.456444783826,13.0658630813908
2024-02-02,Sports,1808.8222713450912,50,3.1573106190803677,37.21982248938443,904.4111356725456,5,4,2,0,-867.1913131831611,24.299179178796333
2024-03-01,Apparel,2092.798386777612,20,3.4387465550518,24.279872597577693,1674.2387094220896,5,4,3,0,-1649.958836824512,68.95582761785668
2024-02-20,Sports,1097.068423826567,20,3.7443914090172408,220.16530323577783,877.6547390612536,5,1,2,0,-657.4894358254758,3.9863444700973703
2024-02-12,Home & Kitchen,2474.6329908617354,30,3.3577887910425237,144.33652314329828,1732.2430936032147,5,0,2,0,-1587.9065704599163,12.001419016331937
2024-01-12,Apparel,624.2016685499444,0,3.1047644314793947,177.9034450761157,624.2016685499444,5,4,1,0,-446.2982234738287,3.508654193193846
2024-03-07,Electronics,1415.0866313416896,50,3.4962550720099506,179.51006804861282,707.5433156708448,5,3,3,0,-528.033247622232,3.9415244134342156
2024-03-05,Electronics,2405.8020838011694,30,2.5479322768747457,96.82586493332391,1684.0614586608185,5,1,3,0,-1587.2355937274947,17.39268179861336
2024-02-02,Beauty,552.7735634818685,15,4.431244615240785,155.38829069469975,469.8575289595882,13,4,2,0,-314.4692382648884,3.0237640613651138
2024-02-09,Home & Kitchen,342.9413945162371,0,2.9273622339189647,153.87426539197216,342.9413945162371,40,4,2,0,-189.06712912426494,2.2287118228811305
2024-03-14,Home & Kitchen,2652.796643548649,0,2.609761534076593,129.58603026221783,2652.796643548649,5,3,3,0,-2523.2106132864315,20.471316531424762
2024-02-12,Electronics,1038.6450433361997,15,4.134246732262698,257.09923810331577,882.8482868357697,5,0,2,0,-625.749048732454,3.4338813811692264
2024-02-13,Sports,2056.3523228534605,5,4.4348403220591806,148.09338108784078,1953.5347067107873,5,1,2,0,-1805.4413256229466,13.191235775433197
2024-01-29,Apparel,90.66558372785636,5,4.534572828982109,193.0751347292664,86.13230454146354,206,0,1,0,106.94283018780287,0.44610770134766387
2024-01-13,Sports,2074.789961902207,20,3.7337729566515,279.1784355123437,1659.8319695217656,5,5,1,1,-1380.653534009422,5.9454161152370855
2024-01-12,Sports,958.562414967707,10,3.013420461724963,270.53891874338217,862.7061734709363,5,4,1,0,-592.1672547275541,3.1888431338385375
2024-04-04,Electronics,181.3864479585136,30,4.343069193124567,277.67455011485373,126.97051357095951,180,3,4,0,150.70403654389423,0.45726377703120813
2024-02-15,Electronics,1835.2910932211294,10,4.249282692885843,94.65147395717912,1651.7619838990165,5,3,2,0,-1557.1105099418373,17.45099061686333
2024-01-02,Electronics,733.7993909784221,20,3.115676835257933,25.319834050878534,587.0395127827377,5,1,1,0,-561.7196787318592,23.18496683679366
2024-02-04,Beauty,1169.6196175248617,10,4.758519389656982,92.01470596912212,1052.6576557723756,5,6,2,1,-960.6429498032535,11.440102369349761
2024-03-27,Sports,255.53372467524306,0,2.7609286452070725,97.21866695810905,255.53372467524306,48,2,3,0,-158.315057717134,2.628443000410107
2024-03-21,Home & Kitchen,454.2823045184118,0,4.956720598978315,283.26129638386556,454.2823045184118,21,3,3,0,-171.02100813454626,1.6037570621818547
2024-03-30,Apparel,904.4620479550937,15,4.650619527443661,206.52660618720134,768.7927407618296,5,5,3,1,-562.2661345746283,3.722487649194094
2024-01-08,Beauty,282.93210917206903,15,4.219746613697688,39.10266808265749,240.49229279625868,103,0,1,0,-201.3896247136012,6.150278346426186
2024-04-02,Home & Kitchen,2733.816400088651,20,4.846874720699582,54.936685823274836,2187.0531200709206,5,1,4,0,-2132.116434247646,39.81043063111644
2024-01-26,Sports,33.050423904175574,20,4.30577792080927,60.92445703488274,26.44033912334046,195,4,1,0,34.484117911542285,0.43398563417974906
2024-03-14,Electronics,1459.3227533099696,50,2.9761424925751148,200.97441570983233,729.6613766549848,5,3,3,0,-528.6869609451525,3.630618226095369
2024-03-30,Sports,382.89366252566606,20,3.6053903452820295,231.9471375245659,306.31493002053287,75,5,3,1,-74.36779249596697,1.3206238856389876
2024-02-03,Apparel,933.4220820916763,0,2.6787575608290886,268.5949536167918,933.4220820916763,5,5,2,1,-664.8271284748845,3.475203348099394
2024-01-07,Beauty,2779.2877860575227,10,3.474143555720288,292.4877824878417,2501.3590074517706,5,6,1,1,-2208.871224963929,8.552011937646485
2024-03-08,Beauty,497.65824152285074,30,4.354007549343022,74.50284442900033,348.3607690659955,30,4,3,0,-273.85792463699516,4.675804953970262
2024-02-27,Apparel,2898.0094743592226,50,3.4661083773270436,106.38288299359448,1449.0047371796113,5,1,2,0,-1342.621854186017,13.620656786175449
2024-03-15,Home & Kitchen,629.2962153134238,50,3.3257354386703355,85.89524981972504,314.6481076567119,79,4,3,0,-228.75285783698683,3.6631607489015754
2024-01-29,Home & Kitchen,2228.5748337734863,50,3.9883893062757796,120.83466240251063,1114.2874168867431,5,0,1,0,-993.4527544842325,9.22158753731571
2024-02-05,Beauty,1646.8316357184756,20,4.680511322497237,284.8262066900061,1317.4653085747805,5,0,2,0,-1032.6391018847744,4.625505931793205
2024-03-29,Beauty,2655.169001876326,20,2.618957981365281,184.65820724711165,2124.135201501061,5,4,3,0,-1939.4769942539494,11.503064137617885
2024-01-21,Electronics,1668.6698676768458,0,3.463676086749339,232.76660971072724,1668.6698676768458,5,6,1,1,-1435.9032579661186,7.168854114215953
2024-02-05,Home & Kitchen,1610.6592691815813,30,2.8956018545381568,159.5851746574007,1127.4614884271068,5,0,2,0,-967.8763137697061,7.0649513079617465
2024-01-10,Apparel,598.4421310996737,0,4.238385626829674,23.513084434156738,598.4421310996737,5,2,1,0,-574.9290466655169,25.451451627942745
2024-03-13,Home & Kitchen,511.1946457242013,30,2.7643114010778373,33.93766836935522,357.83625200694087,48,2,3,0,-323.89858363758566,10.543925649590504
2024-01-24,Electronics,2750.72011607981,0,4.162019396450612,173.6872942240263,2750.72011607981,5,2,1,0,-2577.032821855784,15.837198272729502
2024-03-04,Beauty,993.5970235673517,10,3.215452176994768,227.04276527190757,894.2373212106165,5,0,3,0,-667.194555938709,3.9386294478032515
2024-04-08,Beauty,1125.6655310642443,20,2.9972920343430616,78.52250562097579,900.5324248513955,5,0,4,0,-822.0099192304197,11.468462674869553
2024-02-18,Electronics,2283.0736204087393,5,4.840881394562464,227.96332432772968,2168.9199393883023,5,6,2,1,-1940.9566150605726,9.514337210972462
2024-04-08,Apparel,1026.38809503208,5,2.54631144186489,254.14640317763616,975.068690280476,5,0,4,0,-720.9222871028398,3.836641707649703
2024-02-05,Beauty,2856.9064032174233,20,3.5944431797239225,136.5097561168228,2285.525122573939,5,0,2,0,-2149.015366457116,16.7425771431166
2024-03-22,Sports,2217.714390461419,50,2.5540674811544846,235.19367368901095,1108.8571952307095,5,4,3,0,-873.6635215416986,4.714655704119473
2024-04-05,Beauty,1798.3262890816586,20,3.7089826202608225,134.18883534689567,1438.661031265327,5,4,4,0,-1304.4721959184312,10.721167879177132
2024-01-24,Sports,2644.472054226086,20,3.7526184444860453,215.1134356892309,2115.577643380869,5,2,1,0,-1900.4642076916382,9.834707146964043
2024-01-23,Electronics,163.073636423206,20,3.304156178486868,240.3791295492652,130.45890913856482,171,1,1,0,109.92022041070038,0.5427214475033181
2024-03-02,Electronics,782.332136184788,50,2.8304044438125593,307.61835240089266,391.166068092394,68,5,3,1,-83.54771569150137,1.271595355216716
2024-04-05,Beauty,1403.1334576494162,30,3.4409688443361883,116.89201530876085,982.1934203545912,5,4,4,0,-865.3014050458304,8.402570678246983
2024-02-06,Home & Kitchen,692.5309403224902,10,4.1806573498314155,136.25703026951038,623.2778462902412,5,1,2,0,-487.0208160207308,4.574280277923459
2024-01-12,Sports,2235.5569840969233,5,4.455989521611148,63.85791752600054,2123.779134892077,5,4,1,0,-2059.9212173660762,33.25788276805854
2024-02-24,Apparel,2758.8359726953695,15,3.826876505970356,75.20155222853303,2345.010576791064,5,5,2,1,-2269.8090245625312,31.183007628149973
2024-01-13,Beauty,1279.9538079938063,5,3.974585986099389,219.55152576652142,1215.956117594116,5,5,1,1,-996.4045918275946,5.538363321998523
2024-01-23,Apparel,1036.2658113340065,5,3.001540927811632,285.52844909557047,984.452520767306,5,1,1,0,-698.9240716717356,3.447826386076841
2024-03-29,Beauty,2885.2289354306354,50,3.2183258330691236,131.40846074006595,1442.6144677153177,5,4,3,0,-1311.2060069752517,10.978094253526782
2024-04-08,Home & Kitchen,1342.8845119902094,0,2.904739025130896,68.05411181648466,1342.8845119902094,5,0,4,0,-1274.8304001737247,19.73259919417425
2024-01-30,Home & Kitchen,1474.8094753411103,20,3.1232383750115282,99.10435231798324,1179.8475802728883,5,1,1,0,-1080.743227954905,11.905103587047972
2024-01-17,Home & Kitchen,1064.6748689405874,20,3.0622169505638297,149.2402529184009,851.73989515247,5,2,1,0,-702.4996422340691,5.707172686300459
2024-03-02,Home & Kitchen,2730.002191941233,20,3.7986219659780938,100.74184716278367,2184.0017535529864,5,5,3,1,-2083.2599063902026,21.679191071650376
2024-03-24,Electronics,1713.3321175963245,0,3.9067218894768234,83.90582952095055,1713.3321175963245,5,6,3,1,-1629.4262880753738,20.419702985816027
2024-03-29,Electronics,2290.0911427372093,50,4.862368552053761,232.11542418333846,1145.0455713686047,5,4,3,0,-912.9301471852662,4.93308695618685
2024-03-26,Sports,2438.243054277396,10,2.9889266177538074,17.31425176598384,2194.4187488496564,5,1,3,0,-2177.1044970836724,126.74060528338192
2024-01-13,Apparel,1035.4193901230155,10,4.10418927540374,174.07300556426253,931.877451110714,5,5,1,1,-757.8044455464515,5.353371409254451
2024-02-28,Beauty,1309.5775789913343,50,4.543148172468808,249.1612080737774,654.7887894956672,5,2,2,0,-405.6275814218898,2.6279724462637146
2024-01-19,Beauty,2547.6882466027,15,3.900603659457631,93.53734446365311,2165.5350096122947,5,4,1,0,-2071.9976651486418,23.151555371061253
2024-02-18,Electronics,1099.3172247522937,10,3.1375091312526893,192.97099563054513,989.3855022770643,5,6,2,1,-796.4145066465192,5.127120265116442
2024-04-09,Beauty,2384.896373353776,50,3.1563755750500007,212.32553115749224,1192.448186676888,5,1,4,0,-980.1226555193958,5.616131890386705
2024-01-12,Electronics,2823.8620828846947,10,2.5981326326775,208.23228543950154,2541.4758745962254,5,4,1,0,-2333.243589156724,12.2050039898093
2024-03-01,Sports,1875.2829636080007,20,3.263610566371204,146.5256420886217,1500.2263708864007,5,4,3,0,-1353.700728797779,10.23866095723391
2024-01-19,Apparel,2228.7574530438883,30,4.36150919750845,117.24050642335486,1560.1302171307218,5,4,1,0,-1442.889710707367,13.3070921025972
2024-03-16,Sports,2418.215476442788,50,2.618794393017776,261.597601543205,1209.107738221394,5,5,3,1,-947.5101366781889,4.622013852912562
2024-01-09,Home & Kitchen,2537.4433519564777,5,3.0482382062620768,238.74155731495995,2410.5711843586537,5,1,1,0,-2171.8296270436936,10.096990283005091
2024-03-11,Home & Kitchen,1194.234213502536,10,4.265581246329455,109.77027615710419,1074.8107921522824,5,0,3,0,-965.0405159951782,9.791455663407493
2024-01-28,Home & Kitchen,168.02142564035455,10,4.456628907057191,45.3906623604508,151.2192830763191,136,6,1,1,-105.82862071586831,3.331506420317795
2024-03-18,Sports,1214.6006696416675,0,3.638296025154821,36.18322590641341,1214.6006696416675,5,0,3,0,-1178.4174437352542,33.56805921017622
2024-04-04,Beauty,2026.162345905508,15,4.245185846196622,42.81141348018613,1722.2379940196818,5,3,4,0,-1679.4265805394957,40.22847773565719
2024-02-21,Apparel,1359.2959015556664,30,3.46988042163723,186.94646155165262,951.5071310889664,5,2,2,0,-764.5606695373137,5.08973062764319
2024-03-23,Home & Kitchen,2250.6550053182896,0,2.8997831125603186,30.24034186955196,2250.6550053182896,5,5,3,1,-2220.4146634487374,74.42558073671789
2024-01-16,Home & Kitchen,1080.5925519639616,20,3.4953737338072663,114.39342811439133,864.4740415711693,5,1,1,0,-750.080613456778,7.557025397531676
2024-03-09,Home & Kitchen,1909.711261195528,5,3.949919550507857,237.19391206469766,1814.2256981357516,5,5,3,1,-1577.0317860710538,7.6487026262330815
2024-04-08,Apparel,571.4631174891141,15,4.870133204632226,101.83270912203653,485.743649865747,5,0,4,0,-383.91094074371046,4.770015980657362
2024-01-12,Home & Kitchen,2251.8677683851965,0,2.6718773802216935,240.1758827681383,2251.8677683851965,5,4,1,0,-2011.6918856170582,9.375911279814515
2024-01-25,Apparel,1643.9024669068822,50,3.7684852346124016,234.9127762710813,821.9512334534411,5,3,1,0,-587.0384571823598,3.4989635153131795
2024-02-21,Home & Kitchen,624.1321998116027,10,3.322299445526811,87.51900412679882,561.7189798304424,5,2,2,0,-474.19997570364364,6.418251503600472
2024-03-25,Sports,886.3548528909547,10,3.7707792356917365,230.0025431273599,797.7193676018593,5,0,3,0,-567.7168244744994,3.46830672720056
2024-04-09,Sports,2249.5969951167694,15,2.559938618441329,235.5941082902697,1912.157445849254,5,1,4,0,-1676.5633375589841,8.1163211581392
2024-02-22,Apparel,1455.5646884496393,10,3.2825633867539534,132.24890807177292,1310.0082196046753,5,3,2,0,-1177.7593115329023,9.905625979866084
2024-01-23,Sports,659.8538495733205,50,4.549670368817512,77.07404270374788,329.92692478666027,61,1,1,0,-252.8528820829124,4.2806490124672925
2024-01-16,Apparel,2902.304503255338,0,3.884854334636594,168.77488803310138,2902.304503255338,5,1,1,0,-2733.5296152222368,17.196305309864087
2024-02-26,Sports,2149.6481841534105,0,3.6264562320402938,286.8122884600579,2149.6481841534105,5,0,2,0,-1862.8358956933525,7.494965420398209
2024-02-08,Sports,2872.0474751312913,10,3.213812679288349,203.68693606745828,2584.8427276181624,5,3,2,0,-2381.155791550704,12.690272520777171
2024-02-22,Apparel,1289.9085604006245,10,3.2451063069783896,66.01213680004204,1160.917704360562,5,3,2,0,-1094.90556756052,17.58642820300013
2024-02-11,Beauty,1433.1745169647857,20,3.4577535839764613,216.41329279638836,1146.5396135718286,5,6,2,1,-930.1263207754403,5.297916771917269
2024-02-27,Sports,2695.396320312282,5,4.5889267749114016,141.0248930481412,2560.626504296668,5,1,2,0,-2419.6016112485268,18.157266060982266
2024-02-08,Home & Kitchen,1582.2722806324732,15,4.9180330170206705,189.50099521983503,1344.9314385376022,5,3,2,0,-1155.4304433177672,7.0972262545501845
2024-01-14,Beauty,2126.2275520384164,0,3.5966384533759364,231.54889033181684,2126.2275520384164,5,6,1,1,-1894.6786617065995,9.182628986005787
2024-04-04,Apparel,767.736039324157,15,3.4833820968694047,166.90946869676122,652.5756334255334,5,3,4,0,-485.6661647287722,3.909758017450308
2024-01-05,Beauty,1348.4785090773821,20,4.6163769395496566,255.12527249912605,1078.7828072619056,5,4,1,0,-823.6575347627796,4.228443527740283
2024-02-04,Electronics,383.49784944391,0,3.567263301590759,228.0358958984052,383.49784944391,44,6,2,1,-155.46195354550483,1.6817433410341958
2024-03-27,Electronics,629.8504070927306,20,3.880045430739128,196.44663530546063,503.8803256741845,14,2,3,0,-307.4336903687239,2.564973051794378
2024-04-02,Sports,17.816094573878793,20,3.077354161496861,59.48388067054369,14.252875659103035,190,1,4,0,45.23100501144066,0.23960904195278962
2024-03-15,Sports,132.2061791712508,30,4.358756339447688,261.60498771891264,92.54432541987555,216,4,3,0,169.0606622990371,0.35375596706631557
2024-01-18,Home & Kitchen,2932.192212183134,10,3.829970795676955,291.0921476693457,2638.972990964821,5,3,1,0,-2347.880843295475,9.065764954822674
2024-03-16,Beauty,738.4257799832354,50,4.522586375600854,55.40471152374197,369.2128899916177,56,5,3,1,-313.80817846787573,6.663925861853878
2024-01-09,Electronics,1994.9824678694458,30,4.451831825071674,159.03113318286202,1396.487727508612,5,1,1,0,-1237.4565943257498,8.781222264843324
2024-03-14,Sports,2519.7126009168405,15,3.0375119206750716,91.37217888129882,2141.7557107793145,5,3,3,0,-2050.383531898016,23.439910670858133
2024-02-27,Beauty,1658.7214708211443,50,4.2890888763944055,237.58437569054155,829.3607354105721,5,1,2,0,-591.7763597200305,3.4908050371579624
2024-01-17,Sports,472.13633275060926,15,4.500136019878429,227.8807426213865,401.31588283801784,44,2,1,0,-173.43514021663134,1.7610785282755812
2024-01-07,Sports,2188.427565448457,10,3.3652681019559876,56.561110568267615,1969.5848089036112,5,6,1,1,-1913.0236983353436,34.822244279068386
2024-02-15,Electronics,1806.7504591472555,50,2.931522782255686,273.723045022183,903.3752295736277,5,3,2,0,-629.6521845514447,3.300325807424861
2024-01-13,Electronics,2197.7830092019144,30,2.5065803889489704,68.38705387351067,1538.44810644134,5,5,1,1,-1470.0610525678294,22.49618925369805
2024-02-09,Sports,2312.6936692284053,15,3.6272591327328705,250.1914125661917,1965.7896188441443,5,4,2,0,-1715.5982062779526,7.857142652024744
2024-02-11,Apparel,2926.599947538964,30,3.381081828847104,149.80920609026143,2048.6199632772746,5,6,2,1,-1898.8107571870132,13.674860288912834
2024-01-09,Sports,1727.0863908797294,10,3.8872745845635226,111.84032659965462,1554.3777517917565,5,1,1,0,-1442.5374251921019,13.89818680837576
2024-02-19,Sports,1034.7987213814463,50,2.9701027314719646,61.68058248889299,517.3993606907231,5,0,2,0,-455.71877820183016,8.388366967576754
2024-01-27,Home & Kitchen,1950.6667023472078,50,4.649163869166188,64.44620556325567,975.3333511736039,5,5,1,1,-910.8871456103482,15.134069456056464
2024-03-06,Home & Kitchen,219.29551708923898,0,3.1443880390702743,210.2577136367656,219.29551708923898,113,2,3,0,-9.037803452473383,1.0429844084963598
2024-01-05,Home & Kitchen,2693.730995189935,20,3.066074012719125,177.37696444440056,2154.984796151948,5,4,1,0,-1977.6078317075476,12.149180717473806
2024-01-29,Apparel,371.3523188445174,20,3.7017851412108898,51.01519938711365,297.08185507561393,68,0,1,0,-246.06665568850028,5.823398881993908
2024-02-06,Apparel,993.6108710891675,30,3.7471275593606856,48.245868829305934,695.5276097624172,5,1,2,0,-647.2817409331113,14.416314321609516
2024-02-07,Sports,2449.999961168971,50,3.037713071962732,36.33161955797348,1224.9999805844855,5,2,2,0,-1188.668361026512,33.71718617249591
2024-03-23,Home & Kitchen,1797.977449317175,15,3.1796518168147894,234.4113674751955,1528.2808319195985,5,5,3,1,-1293.869464444403,6.519653241992692
2024-01-08,Apparel,1190.0020280281647,30,2.9242630978881126,225.0052151426403,833.0014196197152,5,0,1,0,-607.9962044770749,3.702142721854871
2024-03-05,Electronics,1428.205443234439,30,4.296150445807917,32.23714230209967,999.7438102641072,5,1,3,0,-967.5066679620076,31.012172260659465
2024-03-26,Sports,2565.8239687085083,5,4.425222578135205,180.279672301107,2437.532770273083,5,1,3,0,-2257.253097971976,13.520840919889531
2024-01-17,Beauty,1029.913092388778,50,3.6558212436482065,39.979465796593516,514.956546194389,5,2,1,0,-474.97708039779553,12.88052593834974
2024-03-11,Sports,2610.904309164331,20,4.285217556712544,281.6050023296378,2088.723447331465,5,0,3,0,-1807.1184450018275,7.417210028415875
2024-03-29,Beauty,278.0812764654241,50,4.339838479843614,282.5996386581391,139.04063823271204,213,4,3,0,143.55900042542706,0.49200571838278095
2024-02-14,Home & Kitchen,2333.743335067763,10,2.8456888191945215,220.97873199487339,2100.369001560987,5,2,2,0,-1879.3902695661134,9.504846835711387
2024-01-04,Beauty,2544.929684668388,30,4.9154450620863415,288.22573182463776,1781.4507792678714,5,3,1,0,-1493.2250474432337,6.180748568110988
2024-02-05,Home & Kitchen,557.7256937194562,5,4.552579867741077,254.3786439720387,529.8394090334834,5,0,2,0,-275.4607650614447,2.082876930076423
2024-03-10,Electronics,1299.5843991310182,5,3.0112086529895588,259.41887989847953,1234.6051791744674,5,6,3,1,-975.1862992759878,4.759118456056919
2024-01-31,Beauty,509.016827371012,20,2.9654125893651755,183.0638159181303,407.21346189680963,40,2,1,0,-224.14964597867933,2.2244344675898344
2024-01-19,Sports,2124.21332504774,20,2.814152863948957,105.2874634737719,1699.370660038192,5,4,1,0,-1594.0831965644202,16.140294427945083
2024-03-01,Home & Kitchen,1613.0130876640453,20,2.845946406354796,79.25073895934436,1290.4104701312363,5,4,3,0,-1211.159731171892,16.282630131603153
2024-02-23,Sports,1911.4401899243383,10,4.370404497571741,111.52400650148411,1720.2961709319045,5,4,2,0,-1608.7721644304204,15.425344057281619
2024-02-08,Apparel,601.5135963642903,5,3.674135642379059,200.4061518762733,571.4379165460757,5,3,2,0,-371.03176466980244,2.8513990773041233
2024-03-31,Home & Kitchen,647.0613982264723,15,4.457335431849668,65.93367807055768,550.0021884925014,5,6,3,1,-484.06851042194376,8.341748929946347
2024-03-14,Beauty,138.8695166470705,10,4.365637235875513,91.29886980800987,124.98256498236346,165,3,3,0,-33.68369517435359,1.3689387967801376
2024-03-30,Home & Kitchen,976.3715925592533,0,4.011531783763054,153.077954524662,976.3715925592533,5,5,3,1,-823.2936380345913,6.378263908680283
2024-01-19,Sports,1685.8378140810198,30,4.215916516446699,83.74977906476158,1180.0864698567138,5,4,1,0,-1096.3366907919522,14.090621886228295
2024-02-08,Electronics,2575.9357182820263,20,2.5458893109478544,188.64988256623818,2060.748574625621,5,3,2,0,-1872.098692059383,10.923667412843775
2024-03-07,Home & Kitchen,2005.778430664162,5,3.279444117012555,287.3369283946173,1905.4895091309538,5,3,3,0,-1618.1525807363364,6.631551049762838
2024-02-14,Beauty,1314.658025348258,30,4.094555448148526,235.68636288242232,920.2606177437805,5,2,2,0,-684.5742548613582,3.9045984947498815
2024-01-13,Apparel,2860.063541466501,50,2.5233623837156105,211.59585117392933,1430.0317707332506,5,5,1,1,-1218.4359195593213,6.758316681539191
2024-04-01,Electronics,2161.946923718858,10,2.5824423592064836,186.90283541521472,1945.7522313469724,5,0,4,0,-1758.8493959317577,10.410501408522663
2024-02-27,Apparel,2791.543130544712,0,4.629719956175958,158.94463323083414,2791.543130544712,5,1,2,0,-2632.5984973138775,17.562990796238925
2024-01-20,Home & Kitchen,1589.8501002174146,50,4.2100621542301795,70.03633859222461,794.9250501087073,5,5,1,1,-724.8887115164827,11.350180007796116
2024-04-01,Sports,787.8292602575217,10,3.1634243328008598,278.9395843509253,709.0463342317695,5,0,4,0,-430.1067498808442,2.5419351501568888
2024-03-12,Sports,172.68765879869514,10,4.219907100296773,88.31812059378672,155.41889291882563,145,1,3,0,-67.10077232503892,1.759762230829893
2024-03-01,Beauty,2182.363281679294,15,4.481141672848159,41.93611888555742,1855.0087894273997,5,4,3,0,-1813.0726705418424,44.23415515607609
2024-02-08,Sports,377.08944904651935,30,3.266985707775253,236.2544778724651,263.96261433256353,121,3,2,0,-27.708136460098444,1.117280894354332
2024-01-01,Electronics,918.783757891822,15,2.5900934437479686,66.80658262769408,780.9661942080487,5,0,1,0,-714.1596115803546,11.689958735957047
2024-01-03,Sports,1604.4256600334338,10,4.831947811719337,124.70931986464693,1443.9830940300906,5,2,1,0,-1319.2737741654437,11.57879054746923
2024-03-17,Beauty,1699.7835145225467,0,3.3629495957390763,23.34405384583902,1699.7835145225467,5,6,3,1,-1676.4394606767078,72.81441028827673
2024-04-01,Home & Kitchen,1807.740843006601,5,2.766204408211766,55.43504304943218,1717.3538008562707,5,0,4,0,-1661.9187578068386,30.979570076727153
2024-03-02,Home & Kitchen,511.2721610938564,5,3.7296421784828686,66.09507107417406,485.7085530391636,5,5,3,1,-419.61348196498955,7.348635006293971
2024-03-03,Sports,1148.5161533926216,50,4.421169489160334,31.050987686302495,574.2580766963108,5,6,3,1,-543.2070890100083,18.49403576136913
2024-01-25,Apparel,1857.3247679441456,30,3.054118286543898,208.71380220373933,1300.1273375609019,5,3,1,0,-1091.4135353571626,6.229235076134359
2024-02-25,Home & Kitchen,2909.9093109318474,20,3.1737251253334087,261.9172997619196,2327.927448745478,5,6,2,1,-2066.010148983559,8.888024772939943
2024-02-02,Sports,2186.9789460335705,20,3.106787466996458,125.12804487795259,1749.5831568268566,5,4,2,0,-1624.455111948904,13.98234231609201
2024-02-07,Beauty,2768.972214925464,5,4.979182632079196,273.0000606318692,2630.5236041791904,5,2,2,0,-2357.5235435473214,9.63561545770628
2024-01-06,Sports,2290.2029940678185,10,2.9935093343263564,77.93723949523732,2061.1826946610367,5,5,1,1,-1983.2454551657995,26.446698754155822
2024-02-27,Home & Kitchen,1781.2751521438154,10,3.93880054241531,110.99017495056565,1603.147636929434,5,1,2,0,-1492.1574619788682,14.44405000391671
2024-02-13,Beauty,588.1897568719885,15,4.813161604142411,59.46741294419468,499.9612933411902,5,1,2,0,-440.4938803969955,8.407315344462068
2024-02-14,Sports,2005.0566708991514,30,2.867241422194448,198.0649626486046,1403.5396696294058,5,2,2,0,-1205.4747069808013,7.086259229601779
2024-02-01,Electronics,1875.7880043903226,15,4.927135494669251,138.86152930674052,1594.4198037317742,5,3,2,0,-1455.5582744250337,11.48208443110081
2024-02-14,Beauty,1813.3704738149404,20,4.868693085989062,195.9185873183601,1450.6963790519524,5,2,2,0,-1254.7777917335923,7.40458778775608
2024-03-01,Electronics,1477.0108159448987,5,4.711429967645657,239.69409709128416,1403.1602751476537,5,4,3,0,-1163.4661780563695,5.853962580535638
2024-02-16,Apparel,1593.0399629079877,50,3.0363913033250056,175.98238972971978,796.5199814539939,5,4,2,0,-620.5375917242741,4.5261345903832675
2024-01-21,Beauty,1013.3109434475407,10,4.085137640027458,200.1509546960274,911.9798491027866,5,6,1,1,-711.8288944067592,4.556460150229238
2024-03-20,Electronics,1565.148387537275,5,4.4022286824031,290.8988427463282,1486.8909681604111,5,2,3,0,-1195.992125414083,5.111367766619205
2024-03-25,Home & Kitchen,604.7043784502575,0,4.965069820491074,103.22397133460872,604.7043784502575,5,0,3,0,-501.4804071156488,5.8581778111409815
2024-03-15,Home & Kitchen,2418.4455761207246,5,2.951059555203426,120.95336189701618,2297.523297314688,5,4,3,0,-2176.569935417672,18.99511730207944
2024-02-05,Apparel,569.5442097756428,0,4.415064748798241,226.7224917042544,569.5442097756428,5,0,2,0,-342.82171807138843,2.512076351553944
2024-04-08,Beauty,268.62437532005725,15,3.347002924817782,195.33512753133908,228.33071902204867,123,0,4,0,-32.995591490709586,1.1689178587984175
2024-01-19,Beauty,1317.1943886761148,15,2.939066163920006,67.66720683921588,1119.6152303746976,5,4,1,0,-1051.9480235354818,16.545905803900204
2024-01-20,Beauty,1980.0477069255946,20,3.5534423530346375,125.96345645309461,1584.0381655404758,5,5,1,1,-1458.0747090873813,12.57537868635995
2024-02-26,Apparel,1321.584722426621,5,4.484589780371541,153.01221387179092,1255.5054863052899,5,0,2,0,-1102.493272433499,8.205263191324578
2024-01-18,Beauty,841.1110838746562,5,3.6621245092601304,138.72000220067486,799.0555296809233,5,3,1,0,-660.3355274802484,5.760204130655904
2024-02-16,Home & Kitchen,1681.1409839129656,0,3.8438077505076214,67.59106845500203,1681.1409839129656,5,4,2,0,-1613.5499154579636,24.87223567167259
2024-02-18,Electronics,1050.8019712054167,15,4.987898525500303,287.7068770763574,893.1816755246042,5,6,2,1,-605.4747984482468,3.104484969566973
